,review,rating
172,rooms were decent but air movement was lacking the window didnt open very wide and there was no air flow from the system in the room the breakfast buffet had a lot of choices and well stocked the staff was friendly,4/5
173,location is pretty good canary wharf can be quite lovely thats where the good kinda comes to a stoprooms are very dated and uncomfortable furniture is worn and walls are dirty staff is borderline annoyed that youre there especially if you ask them for anything wifi is not free in the year of our lord two thousand and twenty three paid wifi oh and because i had to actually get some work done i paid for it i say again in the year of our lord jebus two thousand and twenty three seven pounds for three mb downour room which was upgraded from one of the basement rooms has a lovely view of a roof the doors to the rooms dont feel secure at allalso by dated i need to say dated like youre walking straight into the  cult classic the shiningwould not recommend unless youre a big jack nicholson fan and really want a heres johnny moment,2/5
174,amazing hotel customer service and good location will recommend,5/5
175,was a very spacious room and bathroom the rooms were clean and the temperature of the room was perfect and could be adjusted most of all the room had a large window and balcony with a v nice view,5/5
176,value for money is poor there are much better options for a similar price in the same location overall the stay was fine but it needs a refurbishment however no wifi in rooms is a joke as well as blood stains on the mattress bed sheets and another couple red stains on one of the towels,2/5
177,room was clean and tidy bed was average from a comfort perspective air conditioning was not functioning properly and so the room was showing c on the thermostat overnight so had a pretty uncomfortable night which meant the room rate represented poor value bathroom was spotlessly clean,3/5
178,rooms not cleaned daily  after having informed reception i asked the staff for a luggage scale which was broken and did not work all rooms need a revamp location is great underground is a few minutes walk from the hotel,3/5
179,my experience in staying in this hotel was mixed feelingsthe night reception staff were friendly and warm welcoming they listen and help you with your needsthe hotel decor was generally old fashion and feels that you are back in timethe room we stayed in was spacious and had the basic facilities requiredhowever i am very disappointed with the bed frame and mattress that needs upgrading urgently it was on wheels and the mattress felt very uncomfortable and the frame squeaking when i move position in bedthe bathroom needs refurbished as you can see mould very old victorian tilesthe room decor needs to be modernise and kept simple and bright it had artwork of random ladies and some inappropriate for any guest in my opinionthe ac and switches was very old fashion with vents that could be upgraded i am not sure if it worked properlythe view was ok my colleagues did not have any window and was disappointedparking is  whole day this is extremely expensive and should be paid by hotel as part of the room booking however location is very good heart of the financial sector canary wharfoverall would i stay here again politely noi would recommend ibis hotel or travellodge or a premier inn if you traveling into london for the weekend or short business  leisure break,2/5
180, review britannia international hotel londonthe britannia international hotel in london is located in canary wharf a modern and bustling area with good connections to central london at first glance the hotel impresses with its central location and proximity to public transport including the dlr and canary wharf tube station however upon closer inspection there are some weak points that cloud the overall impressionpositive location the location of the hotel is undoubtedly one of its biggest advantages it is ideal for business travelers visiting canary wharf tourists also benefit from the quick connection to attractions such as the tower of london or greenwich view some rooms offer great views of the river thames or the canary wharf skyline which can visually enhance the stay price compared to other hotels in the area britannia international is often cheaper making it attractive to travelers on a smaller budget breakfast the breakfast buffet offers a solid selection of hot and cold dishes that are sufficient to start the day although the quality of the products is rather averagenegatives condition of the rooms many rooms seem outdated the carpet is often worn the furniture is oldfashioned and there are reports of poor cleanliness such as dust on surfaces or mold in the bathroom the smell in some rooms also leaves something to be desired which may be due to an outdated ventilation system service customer service is mixed while some employees are friendly and helpful others seem disinterested or overwhelmed especially when there is a high volume of guests wifi in a city like london free wifi is now standard in hotels however at britannia international hotel this is often not the case or the connection is extremely slow noise level despite the soundproof windows many guests complain about noise particularly from other hotel guests or the surrounding area this can significantly affect sleep general atmosphere the hotel has the charm of decades past which may seem nostalgic for some guests but leaves others with the impression that it has not moved with the timesconclusionthe britannia international hotel has its strengths especially in terms of location and price if youre just looking for cheap accommodation in canary wharf and dont have high expectations of comfort or modern amenities you could find a suitable option here however for travelers who value cleanliness service and a contemporary atmosphere there are better alternatives in the areaoverall i would rate the britannia international hotel as a mediocre property that could become significantly more attractive with a renovation and a greater focus on guest satisfaction,3/5
181, nice hotel only  m away from the metro station nicely located by the water canal very nice views the rooms are modest but quite clean you must always let us know that we want the room to be cleaned if you dont report it no one will come to clean or change the towels for several days theres an influx of tourists on the weekend very crowded the breakfasts are quite tasty the same every day but you can easily find something for yourself the bar and pizzeria inside are of a good standard normal prices,4/5
182, very bad experience in this hotelit is too hot in the rooms so it is impossible to sleep not to mention the noise of the ventilation even when it is turned offwifi is paid shameful in  parking management is disastrous and it is very narrow impossible to turn around insideeverything is aging carpet decoration etc and the staff is not up to the standard they wish to displayi put a nd star just for the correct price and the location  minutes from the center by metro,2/5
183, i am sorry for the followingthere was not a single bottle of water in the room only two plastic cupsthe fire alarm went off at an unsuspected timeattention there are basement bedrooms  and  level where it is like a boat cabin they dont mention it anywhere on the internetthere is no service or room service of course down there we did not know that we would pay so much money to stay in the ministry with limited basicsagain the sheets and towels were clean,1/5
184, important the internet costs  per device daily embarrassing to be honestthere is a star for the friendliness and helpfulness of the employees and another star for the fact that the food tastes good however the  stars stop with the room first i was in a room where there was a constant short circuit a socket and the light  short circuit and the staff were helpful next day same thing again plus a fire alarm false alarm in the middle of the night half of the sockets didnt work the rooms are spartan with no decoration just walls sad since they are supposed to be  stars i was taken to another room the same thing there but no electricity problem anymore but neither the exhaust in the bathroom nor the heating worked it wasnt cold but it was cool in the evening i will never go here again,2/5
185, my friend and i were staying in a separate place but while i was gone my friend went out without his house key and it was discovered late at night i was staying in london as a tourist so i was in a lot of trouble because i didnt have anywhere to turn to and i didnt have a place to stay my friend was drinking at another place until morning but i was very tired that day had a lot of money with me and it was too cold outside so i was at a lossalso unfortunately my id was left in the room the owner of the house was asleep and unresponsive and worst of all my phone had no batterywhen i was at a loss for what to do i suddenly remembered this hotel and went to the reception i didat first i was refused thats right i dont have an id its late at night and theres no sign of anyonei think he looked like a very strange personi thought i was starting from square one again so i looked up the hotel on my cell phone which was about to run out of battery and i guess they took a picture of me feeling really bad lolthe staff offered me a room also the price was reasonable even though it was the day of my stay also they charged my phone which was a great example of their hospitality i was so grateful for that day that i wrote this review thank you very much if i ever have trouble getting into my house again ill come here lol,5/5
186, the worst hotel ive ever been to cleanliness is really a priority so blood on the sheet is unacceptable small hairs everywhere stains on the carpet we paid an extra  euros for a room with a window that was the size of a hand and looked at the pipes and the other wall people who work very reluctantly,1/5
187, very outdated hotel rooms oldfashioned and in need of renovation bad service not very accommodating terribly bad internet for  per day tolerable for two days no longer,2/5
188,  stars only for the location poor cleanliness breakfast not included  if you want to have it and no wifi in the rooms but only in the common areas old structure that needs to be modernized,3/5
189, excellent location since two metro lines have a stop within a minute walk which puts you at the main attractions in less than  minutes the area is very beautiful and there are many food options nearbythe hotel if you only want it to sleep in it is ideal for the price the beds are not the most comfortable and the chairs in the bar area stinkwe only stayed one night as it turned out since they took care of our suitcases from the moment we left am until the time we had to go to the airport pmfriendly staff,3/5
190, disastrousas part of a group trip  people this hotel was booked for  nightsvery attractive hotel from the outside but really very dilapidated insidethe following opinion is unanimously shared by all  people who made up our groupthe state of the rooms is deplorable and terribly degraded damaged doors dirty carpet stained bed linen the door to the bathroomwc does not close sanitary facilities and taps in very poor condition almost unsanitary bathtub in short there is enough to fear infectionwe stayed there for  nights and at no time were the room or the bathroom cleaned the beds remade or the linen replacedalso note unfriendly staff who receive your complaints with a smilenow lets talk about the restaurant buffet normally varied except that  consecutive evenings the buffet presented exactly the same dishes all you can eat buffet except that once the trays are empty there is no possibility of refilling it is therefore in your interest to have starter main course cheese and dessert in one go otherwise you will not be able to finish your meal and of course this will be to the detriment of the other customers of the restaurant another particularity too cakes which are still frozen when you want to help yourself and on the other hand ice creams exposed for too long and which are now only nonfrozen creamsin short a hotel to absolutely avoid,1/5
191, its horrible it smells bad dirty towels sheets with bad smell sagging mattresses the tv didnt turn on its like it was from the s not even the intercom for reception was useful nothing really works but it is occupied by travel operators to europe because it must cost them very cheap i dont know how the government does not regulate these types of hotels that do not comply with hygiene regulations and that must be  stars they even include maintenance sheets showing how bad it is,1/5
192, dilapidated hotel that smells like an antique shop floor to floor carpets throughout both in common areas and in hotel rooms dirty curtains with blood stainsterribly bad bed where you could feel the spring springs against your bodycleaning only after three nights we got cleaning after four nights and then we had to fuss ran out of toilet paper after  nights there was also no toilet brush in the toilet very boring not being able to clean the toilet bowl after yourself especially with so little cleaning in the hotelthe bathroom needs a proper washdown as it was dirty between the joints in several placeswe probably get what we pay for i get that and probably fine for just a night or two  not for  nights like we had,1/5
193, from the moment we entered we realized that the hotel is very very old with interest you say well it is something vintage but the smell of the carpet the bathroom and when we were leaving the hotel seeing a mouse between the area from the lobby to the restaurant area i didnt manage to take my cell phone to show evidence to the staff i hope they carry out a fumigation soon for the good of the guests acceptable food if you dont have high expectations wifi is super necessary but i wasnt going to pay for it it should be a resource provided by the hotel it was better to continue using my data plan i suggest not staying here if you dont want to have a bad time,1/5
194, what a disgusting placedirty rooms broken window open all night towels with dried human excrement and when you went to ask for another one they gave you others with more excrementthe beds with hair and bugs i woke up with bitesdisgusting foodand not to mention the bad weather that the hotel had,1/5
195, we booked into this hotel for a  night stayand we had to change hotels the next morningthe hotel does not deserve any stars our room was not cleaned we had to sleep all night with the window open because it was broken the wardrobe door fell on us when we opened itbreakfast is expensive and on top of that the buffet was emptyyou pay for parking even though there is no security where you roll on rolls of carpet on the groundthey charge for wifireally very disappointed with this hotelto flee,1/5
196, unfriendly staffvery dirtythey dont clean the room daily or every  days just askbig rubbish,1/5
197, room with a very bad smell of cigarettesthey dont clean the rooms unless you complain and wait  days for assistancelocation is excellent in the heart of london,4/5
198, room without windows terrible hotel you have to pay for wifi its a scam besides they dont clean the rooms parking is  per day dont come here no matter how cheap it is what you do should be illegal,1/5
199, if someone wants to follow in the footsteps of lord valdemor then this is the right place for themunprofessional staff shabby rooms furniture dates back to queen elisabeths youth monotonous breakfast etc etc in a word a unique experience  once and never again ,1/5
200, room never cleaned breakfast with few things and always the same its called international but it only has english sockets and no adapter for european electrical sockets which are also absent behind the bedside tables paid wifi something never seen in any hotel they dont change towels and to get them changed you have to ask at the reception the worst thing the thermostat does not work my girlfriend and i were dying of heat at  degrees i absolutely dont recommend it theres nothing  star about it,1/5
201, disappointingthe hotel has a good location but it really deserves  starwe spent  nights in this hotel at first we thought we were in a chic hotel but once inside it was a descent into hell exorbitant price for a room without windows no air conditioning or ventilation system what an idea to offer a room without windows it was impossible for us to stay after waking up because the smell of the mustinessheat was so stifling we reported cleaning of the room over  days and on our arrival no cleaning was done disappointing you have to pay to have internet in the room  if you have internet with your phone there are times when you will receive nothing for several hours i wonder if they dont use network jammersgo your way,1/5
202, i was at this hotel during the first week of july for a school study trip and it was a good experience you can find a piano a lounge a hightech coffee machine but for a fee  while the food was pretty good considering i only have breakfast in the morning there are eggs croissants bacon bread jam and butter in bags cupcakes cereals a free coffee machine the connection was pretty good even if it doesnt work in the room because you have to pay  for  hours and for a device but at reception its free,4/5
203, lousy serviceac in the room does not work all services must be booked  hours in advance the sink was clogged hard mattresses,1/5
204, the hotel is very old the room service is really bad the small offering is not completely available it is limited to frozen pizza why ketchup and mayonnaise are served is incomprehensible probably so that you can enjoy them the taste is a flat the windows are so dirty inside and out that no one has cleaned them for years and they cant be closed either this is very comfortable at night it doesnt even have a latch to close the air conditioning doesnt work the sofa stands on three legs and is unusableits the first hotel in my life without german tv which is standard on the other side of the world construction site and dirt in front of the hotelin short no no and no againnever again london never again this hotel,2/5
205, the hotel has a good location but the price does not outweigh the qualitythe floor in the room is dirty in places sticky the food is cold there is wifi in the room for a fee of  pounds per day for a single phone free wifi is only in the lobby the receptionists are not friendly towels were not changed in the rooms for  days the room is not cleaned until you leave iti dont recommend it,1/5
206, the hotel is very very old there is no free wifi in the rooms there is no minibar they do not change towels there are not enough amenities there was even halfused shampoo they do not clean the rooms or make the beds daily there are no tasty breads at breakfast there is no acoustic comfort reception does not answer the room phone whats there old and uncomfortable spring mattress badsmelling carpet old curtains on the windows that dont block out external noise oldold furniture weakdark lighting wornout torn wallpaper musty smell very old pillows thin old blankets and the door handle closes backwards difficult to open from the inside there were worse rooms without windows mine had a fixed window and outside there was a train passing by all the time making noise summary look for another hotel what saves it is the location but there are many other hotels nearbyhave you seen the film hotel transylvania so you already know what this is like,2/5
207, deplorable in every wayno cleaning of rooms or sanitary facilities food of poor quality and insufficient old and poorly maintained setting unfriendly staff move on,1/5
208, we booked the hotel in may from the th to the st and during this time the cleaning lady wasnt even with us the towels were neither changed nor was the room cleaned nor was our bed made it is much worse that the hotel is given  stars there is an extra charge for wifi in the room the hotel is getting really old the fittings are twenty years ago there is no usb port the hairdryer is in the drawer there is no fridge the windows are so dirty that you cant even see the view from the th floor when checking in it is rather annoying something is mumbled in english in a quiet incomprehensible manner and when you ask about it you roll your eyes basically not worth  stars,1/5
209, great location clean rooms but some are too small the pillows are terrible for me,4/5
210, attention null or disastrous they do not clean or replace toilet paper you only pay for more than  days a roll of paper and two bottles of gel for two peoplea bit tacky really the condition of the rooms is very old and the beds leave a lot to be desired,1/5
211, large and nice rooms lousy beds it is so hard and the springs feel so good that carpet on the floor was considered a better alternativewifi in rooms at an additional costno washingchanging of sheets and the like unless you ask for ithallways smell extremely of the spray you use on the toiletcheck out   per hour over max amazing listening you hear everything and everyone around you sometimes i thought our door was openlocation super in relation to canary wharfok place for a weekend trip,3/5
212, the hotel in general was quite goodthe price is what it is in all of london and the quality ratio was quite goodthe rooms are dated but clean with shower gel shampoo etcthe staff was acceptable i didnt really like the attention except for the breakfast guys who were friendliera pleasant stay nearby metro and a nearby shopping centerthe english breakfast is quite good they have vegetable milk for those who are lactose intolerant like merecommendedi dont give it a  because the wifi was paid i have been to hotels in india which all had wifi,4/5
213, the worst hotel i have ever been to dirty rooms bad service and bad attitude they charge you for everything even the internet and many of the staff are very rude everything is super old they ruined my vacation and stay in london the bed creaked because it was so old even though i was staying they didnt allow me to rest in the lobby which bothered me a lot,1/5
214, the first impression was good although marred by the very dilapidated access area the hotel forecourt is in absolutely poor condition and needs to be repavedunfortunately there was no concierge to welcome us and we initially felt lost in the lobbyour luggage was then picked up and we were able to take a look at the city before checking in at lunchtimefirst of all the most impossible thing for  here you pay for wifi per device per day an absolute nogo  a day at first i didnt think anything of it on the seventh floor we had very poor reception which was hardly enough to do anything useful with the smartphone daily research impossiblethe room initially seemed inviting and elegant in stylehowever upon closer inspection the furniture is very cheap and some of it is damagedthe bathroom has a bathtub with a shower curtain i expect more comfort for the price range this hotel lacks investment and renovation is at least  years overduethe air conditioning was broken and even after informing the lobby twice we were not helped and the problem solvedon the good points it is really excellently located and you can get to lcy and the city center quicklythe atmosphere in the inhouse pizzeria was nice and delicious the service couldnt be faulted either,3/5
215, bad experience they robbed us in the room when we left during the day when we complained they did not believe us and did not take responsibilitythe rooms are very old the mattresses are uncomfortable they were springs the heating didnt work the window was broken and all the cold air was coming in it couldnt be closed the room literally smelled like fishit wasnt just in my room we went with several family groups on a tour and all the rooms were like that the same experiencethe hotel food is terrible and it took more than  hour to bring me  pizzas and a pasta and they still require a mandatory tipwe decided to go buy food outside the next day we asked to borrow two forks and they told us that they could not lend cutlery for outside foodoverall a terrible experiencethe only thing that stands out is the location since it is quite central and the metro station is very close,1/5
216, very caring and nice service i had breakfast brought to my room i was also able to get help carrying bags at any time without any problemsi can highly recommend the pizzeria in the hotel it tasted very goodthe breakfast room has a great window viewabsolutely ideal for business people,4/5
217, if you are looking for a place of a certain standard this is not for you star very dated scenic lobby but thats all the good stuffneglected clean rooms i dont think so since if you dont ask for cleaning they dont do itfree wifi service only in common areas otherwise  per day per devicebreakfast not included cost  tried but very flat not satisfyingrestaurant if you are lazy and unpretentiousthe location despite being to the east of the city is convenient with the northern line station a minute walk away and the elizabeth line station  minutes away as well as the drl station inside the jp morgan skyscraperview from the room very romantic but it doesnt compensate for the rest,2/5
218, after reading the many negative reviews i was prepared for the worst it wasnt that bad the double room was sufficiently large and clean the furniture has seen better days but the mattress was neat and the joints in the bathroom were hygienic i always find carpeting in hotel rooms questionable but ive seen worse here too we didnt eat at the hoteli think the many negative reviews come from people who dont realize how bad many other hotels in london are,4/5
219, night without breakfast of course for a crap hotel old and dilapidated infrastructure and interiors stained and ruined walls window that does not close completely short duvet tiny shower towels in full disintegration they dont even do the room every day a disaster never againoh i forgot you have to pay for wifi in your room cardboard walls between rooms you can hear everythingtwo stars instead of one for the location it deserves,2/5
220, hotel  minutes walk from the metro strategic location the hotel lacks modernity but despite everything the rooms were clean and well tidy during my night stay two people entered my room opening with a different key than mine obviously even though i had also closed the door once in the afternoon and again in the morning resulting in a traumatic awakening they absolutely must improve the security of their rooms which must not be lacking in any way,2/5
221, the room lacks ventilation bad air and hotlousy beds and pillowstoilet brush and soap were missing in the bathroomthe corridors smell and are dirtysurcharge for wifi,1/5
222, our experience was very good they gave us a superior room,5/5
223, located in the financial center of london with many restaurants and facilities nearby the hotel also has a restaurant with good options on its menu the room i stayed in has very beautiful decor with a view of the thames i stayed two nights and there was no room cleaning service room facilities are old the shower is over a bathtub with a plastic curtain the breakfast is reasonable with few options there is a layout problem with the placement of the coffee and juice machines they should be spaced apart to avoid unnecessary queues during peak times,4/5
224, i didnt like anything we arrive at the hotel and they tell us that the room we booked is in the basement something not written in the description to have a room like normal people we had to pay  more which was unacceptablethere is no wifi in the room and it requires a fee the adapter or usb is not present in the room but must be bought for  and is certainly not something in favor of the customer the only nice thing was the view which couldnt be seen well from the room as the windows were dirty,1/5
225, they dont clean the rooms something unacceptable in a  star hotel internet payment only free in the hall lots of self service personal neither fu nor fa dirty clothes in the hallways food in the hotel is expensive and not very good my friend had an allergy from the dust in the room  nights and they did not clean once although when we checked in they told us that they did it every  days you have to go get towels toilet paper the best thing is the location,2/5
226, the rooms were clean cleaned every day very nice and helpful staff i recommend this hotel ,5/5
227, i dont know if my standards are too high but the hotel was terrible for me when we arrived we were assigned a room without a window we then immediately got another one with a window  pounds extra per day but only the employees can openclose the windows and you had to ask several times for this to happen you have to pay  pounds per day for wifi in your room and you wont get very far with data volume because you dont have a network at least for us the furniture is very run down the beds are also very wobbly mine broke after we made the bed and we got a better room both rooms were dingy the bathrooms were not cleaned properly and the towels and bed linen had stains the breakfast is also very poor although there is the typical english breakfast but for the price you can actually expect that there are other less specific optionsthe advantage of this hotel however is the location which probably also increases the price the underground station is only a few minutes away and you can get to the center of london quite quickly,1/5
228, ive been to many hotels in londonit is in an excellent position it has both the jubilee and the elizabeth new metro line the first is  meters away the second  meters away the neighborhood is beautiful and comes alive in the evening with many clubsthere are windows in all rooms but they do not openthe rooms are very large and the bed is king size something like that in londonthe breakfast was very good and variedthe top staff,5/5
229, dont go thereold dirty hotel filthy carpet old bathrooms and certainly not four starwe had to use the same towels for five daysthey dont take out the trash even if you leave it outside the dooroutside the door in the next room there was a chicken bone on the floor which remained there for the duration of our stayi will never go there againabsolutely not  stars maybe not even the only decent thing was the locationterrible cuisine all the food frozen sitting at the table you could see the chef defrosting the pizzas etcindecentthey say wifi is free but in reality you have to pay for it in the roomi give  star because you cant give less,1/5
230, strategic location and beautiful view from the roomsthe service leaves a lot to be desired the wifi is paid separately and in the tower it often doesnt work there is no fridge bar the landline telephone doesnt work the carpet is dirty and old and smells of smoke and above all the rooms are not cleaned unless upon explicit requestthe cost is high and it is frequented by unpleasant people furthermore everything is old and you can hear everything in the corridor or outsidei think its the star hotel that cares most about its customers that i know if it had been a  or  star it probably would have been perfect or at least i would have overlooked some expectationslet me know if you change the way you manage the hotel and if so i will come back and maybe change the review,3/5
231, the rooms were very oldfashioned and unfortunately dirty there was no room service our duvet was torn and we found a dark curly hair i have straight blonde hair my partner has short hair we were persuaded to upgrade to a room with air conditioning of course we paid extra for it but the air conditioning in the new room didnt work in addition the tiles in the bathroom were broken and it was easy to cut yourself very dangerous overall simply an outrageous price for the nonexistent service and comfort the food at the buffet wasnt particularly good either i wouldnt come back nor recommend it,1/5
232, i spent a december weekend in london in this horrible hotel that claims to have  stars i couldnt even give it half i paid  euros for two nights with a room that was freezing to say the least and  degrees inside i slept with fleece and two sweaters i called the receptionist for an explanation and he replied telling me that unfortunately they dont work absurd it was better in the open air than in that room the dirt on the carpets in the bathroom in the hallway in short was everywhere i kindly ask for a wifi password to access the network the receptionists response is connecting to the wifi network requires a fee it costs  pounds i thank you and leave a real hotels wifi must be free and accessible to its customers the sockets are on the other side of the room glasses filthy from dirt medieval bathroom with ice water with discolored and ruined taps very slow draining smelly towels not changed from previous customers had to wipe my face in the morning with toilet paper during the day when i went out to visit the city and on my return the room was not made up i found it exactly as i left it i would have a list of horrible things i went through in just two nights but i hope they fail because as seen from other reviews they confirm my own version dont go there if you dont want to ruin your accommodation in such a beautiful city terrible experience  euros thrown in the bin what a shame,1/5
233, i came as part of the london carnival reservations were made by the organizers place purchased on bizouk the hotel does not live up to a  star rating the bedding is far from comfortable there were constant technical problems in our room i was extremely disappointed with this hotel the breakfast was average the teams were quite respectful i do not recommend this hotel for a long stay,2/5
234, no hot water in the bathroom the designated nonsmoking room smells of smoke since you cant open any windows and the air conditioning doesnt work well enough the scent stays in the room in addition  of the  elevators are broken therefore you have to wait  minutes for the elevator our room is on the th floor for two nights over  euros is definitely too expensive for this hotel unfortunately we have to stay here another night,1/5
235, it was impossible to contact a contact person at the hotel in advance neither by telephone nor by email my flight had been delayed and i arrived after the checkin deadline even though it was mentioned that reception was open all night but due to lack of confirmation i preferred not to come than to be on the street in the middle of the night and to lose all of my reserved nights,1/5
236, we are currently staying here and we are very disappointed i can only underline all the negative reviews that have already been written here the supposed air conditioning turns out to be a permanent heater it wasnt until the second day that we were told that there was no room service as a matter of course because no one does that anymore in these times we have to get new towels and soap from reception every day i feel like im in a bad youth hostel unfortunately the priceperformance ratio here is not right at allso its best not to book,1/5
237, nice view friendly staff room service on the phone and quiet rooms,5/5
238, there is no room cleaning we stayed for  nights  people were not allowed into the rooms for cleaning we asked for toilet paper but it was not provided no clean towels were given there is no wakeup call room phones do not work air conditioning does not workrestaurant staff are very rude and not solution oriented we wanted a knife but couldnt get it we asked for a drink during the meal and they said go get it from the bar,1/5
239, cautionthe hotel has deteriorated incrediblythe furniture is very wornbroken socketsswitches are loose the toilet doesnt flush well theres limescale everywhere in the bathroom and the beds are old and hardroom service and fresh towels only on requestdefinitely not  starsin germany it would be a maximum of a  star hoteland absolutely not worth the money,1/5
240, hello booked two nights for notting hill carnival i couldnt sleep both nights arriving at  pm at  pm as planned i showed up to get the room key she wasnt ready i had to wait until  pm to get a key arrival at the room disappointment old style and especially carpet everywhere as someone who is allergic and asthmatic i coughed continuously as soon as i set foot there i even had a panic attack and at reception they didnt offer me anything in the room broken window therefore still open although you cannot open the bedroom windows in principle i reported it to reception who made me believe that someone would come and fix the problem i saw a rat in the lobby true i was sick after breakfast elevators break down all the time if you want tranquility and a minimum of comfort go your way this hotel is worse than the haunted house doesnt deserve its  stars,1/5
241, the room smelled of hashish probably from the previous personwhen we complained about this someone came with room fragrance spray and sprayed the furniture with it and tilted the windowby the way the rooms were not cleaned and fresh towels are available downstairs at reception upon request breakfast is worse than canteen food probably everything from a can and warm little choice one type of cheese and two types of fruit coffee was like water only black in colorthe location of the hotel is very far from the sightsthe bathroom and toilet are very outdatedwell if you just want a roof over your head that should be enoughps we can only swap rooms if we take one of your windowshahaha open execution,1/5
242, terrible hotel the rooms are dirty and outdated there is no room cleaning service during your stay they gave us dirty towels which we had to ask for at reception every time paid wifi very cold room with thermostat at  degrees with blocked system,1/5
243, nothing to complain about the rooms are older but solidly maintained and clean likewise the bathroom without obvious defects the fact that there was no wifi in the rooms does not matter because today almost every traveler has unlimited data on their phone the breakfast is very good the location is absolutely famous,4/5
244, the place has a nice location but is a little dated policies need to be reviewed room cleaning cannot take place every three days and on request,4/5
245, we were satisfied with our stay in contrast to the other reviewsits true that it was cold in the room but the staff tried to do something about itthe rooms are not the most modern but if you like the older style it is perfectattention only for allergy sufferers there are older carpets everywhere and there are apparently fragrances everywhere,4/5
246, dont go there old dirty hotel filthy carpet old bathrooms and certainly not four starthey never gave us a room for three days saying it was due to anticovid rules we had to make our own bed and use the same towels for three days at the price of  euros per nightwhen we left we asked to call us a taxi any hotel does this and they showed us an old telephone from which we called without receiving an answeri will never go there again,1/5
247, room condition is goodbreakfast its deliciousbut it costs  pounds to use wifi  hours a dayhousekeeping is provided starting from  nightstheres a supermarket nearby so its not bad,3/5
248, it is really an old hotel with facilities available but it is really very limited poor climate control beds leave a lot to be desired and the facilities in the hotel are not what you are used to at homeit is located in a nice neighborhood and is therefore very positive,3/5
249, next time id rather sleep under a bridge than here rooms smell very strongly of certain substances furniture is worn out if you want to ventilate because of the smell you have to call staff who come after  hour and to close you then have to freeze for  hours because no one comes after  calls would definitely not recommend this hotel ,1/5
250, do not go to this hotel for any reason it is not worthy of being called a hotel in my room there was a rat that was hidden they dont do housekeeping they only clean the room at check out terrible service horrible rooms if you go beyond the first floors the internet doesnt work only for a fee seven pounds in the hall the usb charging sockets dont work its a shame its disgusting there are many much much better hotels in more accessible and comfortable areas please dont book,1/5
251, the only good thing about this hotel is the location and even this is not that good i probably saw more than  rats who were having a good life in this bad hotel the rooms are mediocre but im not surprised that the consierge doesnt want to save this pretty mediocre hotel from ruin the customer service didnt help me anymore i dont know if its the way the english speak but there was almost no effort put into the way the customers were greeted,1/5
252, they didnt clean it for a week or change the sheets or towels you had to go get them the glasses in the bathroom were plastic and the bathroom utensils did not cover all the people in the room furthermore the beds were the worst i have ever had in my life the springs stuck to me and we spent a week without resting the windows didnt close and you could hear the subway the door didnt close properly lets say from  to  a  because the treatment was not bad it depended on who you got,1/5
253, good close to the ferry to go to the citymin costs about  and you literally step straight out the door westminster big ben the ferris wheel the tower all get off in front of the door idealmetro is x more expensive,3/5
254, the hotel is classic furnished in style but its nice it is very well located it would improve with a little maintenance but the service leaves a lot to be desired they dont make the rooms they do not treat the guest well mediocre breakfast,3/5
255, its a great hotel service is good but we felt quite stuffy in the rooms it was very bad in the first room and we were promptly offered a new room fortunately we had less trouble with that you can hear the metro if your room is on the waterfront,3/5
256,  star hotel which to my taste would only have  in france the welcome is average and no effort on the part of the receptionist to speak french when we tell him that we dont understand much english the main part of the room is clean but you dont have to look too closely overall i still have good memories of this hotel and i will book again if my route takes me to london again,4/5
257, terrible cleaning very deteriorated furniture they gave me a room with a broken toilet and feces which shows that they do not clean the roomsplus there are mice and insects on the carpetfree wifi only in reception,1/5
258, distant and evasive concierge staff good breakfast we miss a little more cleaning of the windows carpets and the room was not cleaned for us we only stayed two nights affordable price in good area nice common areas but many people in july,3/5
259, the worst hotel i have ever visited a room without windows that looks like nothing the carpet is worn out and the bedding leaves something to be desired the reception is disastrous with a receptionist who is not at all professional who has the nerve to tell us that the room will not be cleaned the next day as is the case in most hotels incredible to think that this hotel could exist in the canary warf district which is still the second largest business district in london after the city in short never set foot in this dump which thinks its a star hotel but which doesnt deserve anyi gave one star because it is not possible to give zero,1/5
260, it is a hotel with a good location although it is far from the center there is a metro station  minutes awayregarding the rest it is an old and neglected hotel the smell of the carpets shows that they are not washed or vacuumed very often the furniture is old with many aesthetic details in my room the sink drain did not work they let me a dirty coffee cup the beds are small the cleanliness of the room is acceptablethe staff is indifferent the waiters in the cafe a little less the included breakfast very very basic,3/5
261, the old rooms with walls with holes the bathroom door was swollen and old very battered there is no hot water they do not make the beds or clean the room during the stay i dont recommend it at all the only thing that can be saved is breakfast but it is definitely not worth it dont stay at this hotel if you can take a better option its definitely not  stars,1/5
262, the hotel is in the canary wharf area it is well kept and quite clean plus the rooms arent tiny there would probably be a need to enrich the breakfast selection a little and to review the elevators because they are not particularly fast given the  floors of the building overall the structure has a decent qualityprice ratio,3/5
263, not a good hotel the rooms are very old it is clean but poorly maintained checkin at pm pm is absurd although i didnt have to wait,2/5
