,review,rating
273, a bit old but nevertheless clean good windows no street noise a few minutes to the metro  stops to syntagma square breakfast plentiful the usual nice staffthe small pool on the roof terrace is great for cooling off in the afternoonevening,4/5
274, i liked the hotel it has everything that tourists need comfortable bed modern tv russian channels linen change and room cleaning every day there is a kettle and tea coffee in the room ,4/5
275, hotel with excellent service and tasty breakfast the poorer review is due to the rooms themselves they are clean but small you also dont walk  to the highlights of athens a company like tui can also do this better by either choosing differently or upgrading this hotel,4/5
276, we expected more the lobby and the room looked very dark in the room  light bulbs were broken the table lamp didnt turn on and  sockets didnt work ,3/5
277, despite the fact that the hotel is not new and is located near the railway tracks we were very pleased with the location not far from the center and main attractions parking nearby  euros per day and the attitude ,4/5
278, complies with everything they offer in my hotel voucher i only had accommodation and the hotel told me that they gave me breakfast because it was included for all their guests the staff very attentive and friendly they have a terrace with a small pool upstairs at night you have a drink at the bar and have views of the acropolis of athens the rooms have comfortable beds and more than enough sink very happy with this hotel,4/5
279, on january  my husband and i came to get acquainted with the capital of greece athens through the mouzenidis travel company ,4/5
280, the only advantage is the welcome setcourtesy for the rest we certainly wont return ,1/5
281, this is a hotel for a few nights when we saw the hotel we thought what is this but it wasnt too bad ,3/5
282, very good and clean hotels with amazing breakfast reminiscent of lunch incredible varietythe only negative is that on the top floor you can hear noise in the rooms from the pool on the roof and at night you can hear the cleaning machine if you stay i suggest you dont choose the th and th floor,4/5
283, the worst thing was definitely the rockhard bed which gave me a backache the room was a bit small but reasonable for the price there was a large selection at breakfast but the juices are not recommended and the other things were more okay than tasty the lobby and the roof area with pool are very nice and modern the staff is nice the hotel is located near a subway stationoverall it offers pretty good service for the price,3/5
284, supposedly star hotel with cockroaches and bed mattress that crawl into you,1/5
285, nice rooms with nice buffet a little issue with the fuss but in athens you cant ask for too muchthe room is ideal for a family with a child,4/5
286, as soon as you arrive you think that the hotel is abandoned because on the outside it is completely neglected when you enter things dont get better old outdated hotel with a musty smell the rooms are horrible and the bathroom is scary and disgusting plus it has ants the pool is rather small it is not a  star hotel at most  bad experience,1/5
287, i was put in the worst room out of several i think everything else is pretty average when you open the room there is a bed and there is no place to store your suitcase ,1/5
288, we booked this hotel as a family and it was the only one in athens that offered a family room at an affordable price ,3/5
289, located in the metaxourgheio district this hotel is a stones throw from larissa station and the metro station ,5/5
