,review,rating
258, cozy hotel very helpful and friendly staff great breakfast with a good view over the city of athens it is recommended to be careful when walking around at night otherwise the hotel is  stars,5/5
259, exemplary hospitalitythe staff cheerful helpful and professionalthe rooms are spotlessly clean amenities included hair dryer lighted touch mirror refrigerator locker wardrobe air conditioner huge tv and breakfast included in the rate on the th floor with a perfect viewthe breakfast had a huge variety of both savory and sweet all freshly cookedthe area is unfortunately strange and infamous for quite valid reasons and especially at night everyone has to be more carefuli want to dwell on the level of service i received during my stay at the hotel it was just all exemplary cleanliness service communication quality of service perfect value for money given that the amount i paid was in the range of ,4/5
260, the receptionists are very good the star goes to them everything else is terrible the location is horrible we had to ask one of the receptionists where to go and walk back from the acropolis area because the streets near the hotel are full of people taking drugs even during the day and many people who live and sleep in the area street all dirty the rooms are poorly distributed the bathrooms are poorly designed to bathe you wet the entire bathroom or even part of the room because the screens are small and poorly located the food is not bad but the service and those who serve at the buffet are terrible the attention is terrible only one girl speaks english and the others do not understand anything you say the one who speaks english treats you well one day and the next someone else treats you badly many contingents of children between  and  of approx she tells you that she opens at  that you can go at that time so you dont run out of food the truth is the customer service and respect because she made fun of me when i went to ask for a sauce that had run out and she told me that there was no more a misery,1/5
261, my girlfriend and i flew to athens for three days and came across the hotel because of the good reviews on booking ,1/5
262, very small room i could only leave my suitcase open on the bed,2/5
263, the hotel is already a little run down the beds are read but the rooms are clean the breakfast was ok but nothing morethe environment is terrible very dangerous according to all taxi drivers lots of homeless people and junkies,2/5
264, pleasant good place the staff was polite and very helpful the breakfast buffet is full of international standards,5/5
265, i made a reservation for  won per night and the room was spacious and clean breakfast is free and the quality is good the location is good because it is in the center of athens but the downside is that the area near the hotel is crowded with homeless people,5/5
266, i do not recommend this hotel for the following reasons very very small room if you open  suitcases you will have no space to walk around no exaggeration the room we stayed in was very dark and had a window but the view was not pleasant at all not to mention it was very noisy i felt almost depressed due to so much darkness at  degrees outside the hotel bad location despite appearing to be in a central part all the taxi drivers who dropped us off at the hotel told us to be very careful in that place and avoid walking on the side streets as it was a dangerous place one day i was returning to the hotel around pm and saw a man taking drugs on the main street there are many immigrants from iraq and pakistan according to a taxi driver very small bathroom with no shower stall its impossible to take a shower without wetting the entire bathroom its very uncomfortable not to mention the smell of sewage that came out of the sink when we turned on the tap cleaning i went to the beach for  day and the next day they came to clean the room they didnt clean the floor because there was sand everywhere and when they made the bed they didnt change the sheets and i think they put the blanket on the floor because the bed was full of sandmost of the people working there were very kind,2/5
267, well i didnt give it  stars because the location of this hotel is super bad in a very scary neighborhood with homeless people and drug addicts everywhere ,4/5
268, be prepared that the hotel is not located in the cleanest area it is not advisable to walk at night you will also hear street noise all night because there is no sound insulation a huge plus is breakfast on a high floor with a spacious terrace with a gorgeous view of the city,3/5
269,zesto nero gia mpanio den iparxikatsarides kanou parelasi to ac den katharistike pote ta filtra itan toso vromera pou otan to anoiges vromouse apaisiakai sto booking kamia sxesi me tin pragmatikotita,1/5
270, convenient location of the hotel near the omonia metro station  minutes on foot reasonable pricequality ratio ,4/5
271, not a bad hotel in a busy city center the rooms are clearly not new everything you need is in place the bathtub is very tiny it would be better if they made a regular stall there is a restaurant on the roof with a beautiful view it was nice to have breakfast there,4/5
272, we had a small room just opposite the elevator on the seventh floor which was just below the restaurant and breakfast room very bad neighborhood with drug addicts and all kinds ,3/5
273, perfect hotel all marble insidethe staff is kind and smilingthe rooms are excellent and spacious with a large bathroom and everything is spotlessly clean the breakfast is rich affordable price,5/5
274, the hotel is good good room clean the breakfast area is on the top floor with a spectacular view as for the location it is close to plaza omonia but on one side where it honestly doesnt feel safe to walk after arriving at the square the vibe of the place changes if you enter and leave by uber it is better if you plan to walk be very careful,4/5
275, it is a good midrange hotel rooms are not big but clean reception helpful small excellent hotel bar breakfast buffet excellent the main streets that surround the hotel from two sides are very busy ,3/5
276, the  nights we spent at the hotel golden city in may  were very pleasant the hotel cannot necessarily be held responsible for the noisy roommates ,3/5
277, it is located in an environment that does not favor it there are many suspiciouslooking homeless people and street people around itthey need to improve the service in the rooms they do not change the bath towels they do not supply soap or shampoohowever it has a good restaurant on the eighth floor where they prepare excellent greek food and the attention of the lady who serves and prepares in the afternoon is very pleasant and friendlythe hotel is in a good building,3/5
278, nice hotel friendly staff i was visiting athens on business and stayed for one night the hotel is very clean breakfast is not bad excellentwifi the area is certainly not one of the best but it is close to the center everything is nearby metro and buses are a minute walk away there are  metro stops to syntagma and  meters to omonia,4/5
279, as for the hotels service and cleanliness i have only good things to say the location is difficult though youre afraid to go out after dark otherwise everything is very beautiful rooms spotlessly clean good breakfast and the staff friendly and willing to serve you well done,4/5
280, good hotel both in terms of location and cleanliness clean room equipped with everything including a bathtub abundant breakfast in the morning and on the eighth floor with a view of the city of athens the very kind and helpful receptionist provided us with a lot of useful information for getting around the city the only thing is that the area around the hotel is a little run down,3/5
281, we went to athens in october with my mother and stayed at this hotel overall we liked the hotel the rooms are clean the food is tasty and varied especially for dinner ,4/5
282, excellent hotel welcoming and super friendly at the reception and internal barroom with air conditioning mini fridge available clean and welcomingbathroom a little dated but very clean and complete it floods easily when taking a showersuperstocked breakfast compliant with all covid precautionsexcellent value for moneyneighborhood not aesthetically beautiful but safe,5/5
283, very quiet cozy clean and good treatment from the staff ,5/5
284, the promised and described location was neither central nor nice the hotel was in a dangerous unacceptable criminal area that is by no means safe especially for young girls and families we were looking forward to central simple and affordable accommodation that offers everything you need however after our arrival we were completely disappointed and checked out immediately all taxi drivers we met before advised us to rebook immediately unfortunately not recommended at allthe staff was also not very understandingwe will definitely not book again,1/5
285, terrible location in the midst of pure decay standard rooms nothing special  floors of hotel abundant continental breakfast very helpful receptionists daily linen change location close to  meters so easily accessible overall without infamy or praise,3/5
286, reasonable location clean and normal breakfast the rest was very weak the room was tiny and barely large enough for the bed so to go to the balcony you only had to go to the side the bathroom without a shower ,3/5
287, my hair and all my friends hair became oily after coming here cleaning makes you vomit,2/5
288, my class and i stayed in the hotel for  nights the area is extremely degraded full of toxics and bad agents who bother tourists and girls dirty rooms blood stains on the towels nails on the hallway carpet and stains of male or female fluids on the sheets there was even someone who entered their room for the first time and found the toilet dirty small and cramped rooms even smaller bathroom with shower suitable for a  year old child by extension poor and not very fresh food needless to say the stay at this hotel proved terrible its appalling,1/5
289, while passing through the city of athens we booked for  nights a clean room with  double bed and  single beds breakfast taken on the roof top very pleasant staff choice and decent quality ,3/5
290, buffet breakfast with a huge variety excellent service room very neat and clean the main drawback is the area it is located very central point and close to a metro stop but every night you pass by drug addicts to get from the metro to the hotel in general the area has a lot of underworld you squeeze past them and hope they dont bother you on a main road so that means car noise plus screaming from the street all night downside also that it didnt have a desk to sit and write if you want something and the light inside the room was very dim and you couldnt read,4/5
291, i stayed two nights in this hotel with my boyfriend on the morning of departure in the rush i forgot my box with some of my earrings inside some of value others not ,1/5
292, despite being clean it has many drawbacks location in the old and ugly part of athens dominated by arab immigrants at night the location is dark and i do not recommend going out alone ,3/5
293, i wouldnt have booked the hotel but since my actual hotel missed the reservation they organized a room for me here the entrance area appears small and is fully occupied by guests ,2/5
294, for the price i got it was worth it there were a lot of junkies on the street but no one bothered us even late at night but there was discomfort the photos were deceptive in my opinion and a bit misleading however for the price in this area its good easy access even with a taxi as a starting point we are happy except that as i point out it is pathorevir,4/5
295, the room is good spacious not much to complain about in this regard except for a few minor defects such as leaking shower wall seals but nothing huge ,3/5
296, good hotel good value for money breakfast is varied dinners are varied very tasty greek dishes large portions the staff is very helpful my husband has a back problem and the mattress was too much for him they put a soft top mattress especially for us at no extra charge there are shops and restaurants nearby the only downside is that the neighborhood is dirty and there are a lot of homeless people,5/5
297, the location is not good at all very far from the tourist area unreliable environment the neighborhood does not seem to be one of the best in athens ,2/5
298, good facilities very clean and complies with the anticovid measures the staffs attention is very satisfactory we arrived before the scheduled time with the idea that they would store our suitcases to take advantage of the visit they told us that there was no problem at the timewe are organizing what we left and what we didnt they told us to wait  minutes and we could go directly to the rooms ill give it a hard time because the bathroom is not closed and all the water comes out when you shower and we had to turn down the faucet every night because when we came back it didnt work breakfast included abundant and good quality overall an excellent hotel totally recommended,4/5
299, beautiful hotel clean with an excellent view on the floor with a very good breakfast it suits me personally,4/5
300, the place itself is not bad but the neighborhood is terrible just to give you an idea my partner was afraid to go back to the hotel in the evening the breakfast included was varied and plentiful and with a beautiful view of athens they should spend a little on maintenance broken window in the bathroom that wouldnt close and wifi not working,3/5
301, starting with the positives a great view from the terrace in the dining room on the th floor very nice service clean and comfortablethe disadvantages of the area are unfortunately the sight of junkies and homeless people is rather the norm the area is very average for night walks on the side streets i dont think that the local bums and drug addicts are aggressive but the sight of them and the fact that they can collect money can be quite offputting the solution to this is the beat application which provides cheap taxis ,4/5
302, clean little room upon closer inspection with some agerelated wear small bathroom where you can sit on the toilet while showering very small balcony in the room street noise can still be heard clearly even with the windows closed but it is still possible to sleep at night because the traffic volume is no longer that greatthe rooms on other floors are currently being renovated good breakfast on the th floor with a view of the city you can eat on the balcony with a view,4/5
303, cleanliness leaves a lot to be desired used soaps in the bathroom chips on the balcony not to mention the service at breakfast rude waiters who answered you with a bad face ,1/5
304, the hotel is very good breakfast very complete they took care of our suitcases after we checked out and the staff is very attentive the area is terrible we were so afraid to walk that we took a taxi to get there and to go to the subway station full of people on the street people who had consumed its scary,3/5
305, it is a very good hotel with excellent service and good rooms for the priceregarding the area it is great in terms of public transportation to visit tourist areas of the city although somewhat degradedthe breakfast buffet varied and abundant,4/5
306, quite okay for one night the room is clean but very oldfashioned and the bathtubshower is moldy it also smells like a drain after a long time its a shame because i would have hoped for more for this price as a woman i would tend to avoid the area alone in the evening anyway as youre constantly being looked at strangely even when youre wearing nonrevealing clothing and sometimes there are quite strange characters walking around,3/5
307, the hotel is cozy the staff is friendly the breakfast is modest the room is not big the air conditioning is quiet the sitdown bath is very very small  meter and it is not possible to sit down and there is no room to stand either the area is terrible it stinks all around there are drug addicts fights and showdowns but we went there late nothing happened to us close to the center and the metro,4/5
308, the hotel is conveniently located and looks very nice inside and out true the two of us were given a room with a double bed but the room itself was good the bathroom is spacious the bed is comfortable ,4/5
309, nice hotel clean new furniture friendly staff excellent buffet breakfast served on a splendid panoramic terrace also suitable for disabled people they have both an entrance platform and a comfortable lift the area is central and well connected between two metro stops i definitely recommend it to anyone coming on holiday to athens,5/5
310, the hotel itself is very nice the rooms are great and cleanthe area is a bit spooky but that seems to be normal in the side streets of athens the location is very central and the sights are easy to reach since the hotel is right on the street it is a bit noisythe gentlemen at the reception are very friendly and authentic while the ladies dont even greet you when you speak to them degrading looks from the employees and stroppy answers as well as an unfriendly face seem to be commonplace among the women in my opinion thats not possible in a hotel regardless of whether its   or  stars we were also asked to eat faster at breakfast even though we hadnt finished yet ive worked in a hotel myself and out of respect and friendliness towards the guest you just wait until theyre finishedwe are generally satisfied with the hotel but perhaps the management should take a closer look at the ladies at the reception who are stealing from their guests and making the recession drastically worse,3/5
311, good hotel daily cleaning breakfast nice living room disadvantage one elevator although big and comfortable peak hours it has many stops and it takes time to get to your destination and the location is a little bit in terms of the people moving around but it is not so tragic,4/5
312, doesnt deserve more detestable area filled with drug addicts right in front of the hotel the cleaning done before our arrival more than doubtful dirty tea towel forgotten on the sink crumbs next to the bed see photosdirty room tiny and slippery bathtub very very noisy no soundproofingvery simple but plentiful breakfasti really advise against it run away,1/5
313, the hotel is surrounded by narrow dark streets full of aurolacs that make noise at night people are kind helpful friendly and attentive unfortunately the location and the rooms leave much to be desired i think the toilet lid was over  years old made of yellowed plastic it could be heard from the neighbours bathroom the air conditioner had a universal remote control that didnt work the tv worked but it reset once every  minutes i prefer lower brightness and return to default settings ,3/5
314, although the receptionist was extremely helpful i cannot make the same comment for the kitchen staff the kitchen staff are rude and noisy they are not helpful the breakfast is bad the neighborhood is not safe even though it is in the center there are many casinos nightclubs and noisy and dirty homeless people in the immediate vicinity there is no parking lot,1/5
315, the handicap room is tragic the wheelchair didnt fit in the room or the bathroom before i made a reservation i asked the person in charge to send me photos of the room and the bathroom the photos they sent me had nothing to do with reality i asked and they gave me another room which was a little more spacious than the disabled if possible but the bathroom was just as small my stay was very difficult and tiring i do not recommend it especially for pwds do not believe the information they will give you,1/5
316, my mother and i stayed at the hotel  weeks ago unexpectedly excellent hotel at an affordable price ,5/5
317, very welcoming staff good meal very good quality bedding on the other hand the busy street is very noisy and the bathroom is quite rudimentary shower and wc are side by side so its a foot bath every pee break star hotel which corresponds to a  or  star in france,2/5
318, no stars we had planned to stay there for  days but it was unbearable i didnt have much experience with the staff only with one woman and she was very rude while a man tried his best even though he couldnt speak english at the beginning we had a room that was very unhygienic the bathroom wasnt well equipped theres no need to start talking about the shower the beds were hard and without proper duvets after we complained and wanted a new hotel we were given a new room and we had to pay for that night otherwise we got our money back the rooms are old fashioned the area was very bad it was very bad to see addicts taking something in the middle of the street or sitting around drugged up everywhere in any case be careful i didnt feel well at all but to each their own the terrace on the other hand was very nice great view breakfast was also ok as standard since you cant give  stars this hotel unfortunately only gets a pity star not recommended,1/5
319, the location is not good at all very far from the tourist area unreliable environment the neighborhood does not seem to be one of the best in athens the room upon arrival was not bad except for the table that was sticky and the bathroom not very clean old room,2/5
320, positives very helpful staff rich breakfast with a view of the acropolis on the th floor negatives a little far from the center not in such a good area near metaxourgio you are afraid to walk old furniture in the room the sockets need fixing a lot of noise from the street and from the adjacent rooms that you can clearly hear each other the bathroom is dangerous since you cant stand in it there is a dent,3/5
321, we spent one night upon our arrival in the city of athensthe room was dirty the socket had the cable visible torn offdangerous bathtub quite small and slipperyi think there are better addresses in the capitalthe only positive point is the breakfast on the top floorbuffet style,2/5
322, the hotel is very good and nice the staff is very kind the room is very neat and clean the breakfast buffet is very rich we will definitely go again its location unfortunately brings down its image a lot,5/5
323, small quiet hotel very simple exterior the hall remains simple and well lit but quite old the receptionist with mustache glasses and more hair super super nice i recommend listens explains the places to visit very well and recommends a good little restaurantthe rest of the hotel remains simple too very nice elevator the room is more up to date with todays tastes with even decent comfort air conditioning safe bed but hard the water is hot straight away its top notch some shots are shaky housekeeping is done every day simple breakfast with a beautiful viewa little shinyin conclusion hotel that does the job price matches,3/5
324, negative points not very clean very small bathtub socket poorly fixed to the wall we asked for a double bed we got  single beds side by sidepositive pointsbreakfast on the th floor very good products quite varied,2/5
325, it smacks of organized fraud booked for  nights originally we were told that the room had a problem and we were transferred for the first evening to the hotel next door hotel vergina smelling of cold tobacco noisy and having damaged furniture  returning to the receptionist i asked for a partial reduction of the first night seeing the difference in quality of the hotels unfortunately apart from asking his manager for help he did nothingthe next day when we return to the hotel we follow up with them explaining that its their problem if they dont know how to manage the provision of a room but nothing helps finally the manager admitted to us that there was no technical problem and simply that they no longer had any rooms available due to flight cancellations due to covid and that the night next door had also cost them expensive than our reservation what to believe in the endin short apart from buying us a drink we received no compensation from themreading other reviews here i see that some have had the same problem hotel to absolutely avoid,1/5
326, the photos they put on the website are a deception i booked a double room for ten days and upon arrival we see that the door hinges are taken off the door has holes in it and the room left a lot to be desired compared to the photos we saw on the web when we complained about this they moved us to a much smaller room than the previous one in which we realized that the bathroom is very poorly organized super small and when it comes time to shower it has a small hole in the floor so that the water from the shower and sink comes out through there it is very unpleasant the smell of the pipes comes out there filling the entire bathroom and room with a bad smell and on top of that the bathroom floor is full of water as for breakfast buffet style little variety i could say that of the ten days i was there they made the room  times one of them they came in without us putting up the typical please make the room sign the other days they didnt come in and we were accumulating the same towels and sheets to the rest of the stay,1/5
327, of course the hotel bears no responsibility for the surrounding area,5/5
328, the hotel was very goodthe breakfast was wonderfulthe room was generally very clean the cleaners came every daynow as far as the area is concerned it was very scary and dangerousyou are very afraid when you come back after darkalso the door was broken and wouldnt lock,2/5
329, very accommodating during corona times when i had to cancel the first night due to quarantinenot exactly modern and not quiet either the room was on the street sideit takes around  to  minutes to walk to the sights the neighborhood is not that pleasant,4/5
330, we booked the hotel as an emergency solution because we had to spend another night in athensits only a threestar hotel but we were hoping for a little more for the pricebasically everything is clean but the hotel is getting a bit old all the silicone joints in our bathroom were moldy these could be replaced quickly and the whole thing would look a little tidier againin addition our room often smelled like sewagethe location of the hotel isnt exactly the best eitherespecially in the evening or at night dark figures roam the streets rubbish is scattered everywhere and there is an unpleasant smell of urine the hotel itself cant do anything about this but unfortunately its still unpleasant,3/5
331, convenient to the metro spacious room and standard breakfast on a beautiful terrace the neighborhood is very infamous the hygiene and maintenance of the hotel leave much to be desired,2/5
332, the hotel is classified as average the room was very small with little to no soundproofing and an air conditioner that despite being branded was underperforming ,3/5
333, decent appearance and rather star roomqualitative and quantitative breakfastpoorly soundproofed and therefore difficult nights neighborhood to avoid drug deal squat etc not recommended especially with children,1/5
334, i was assigned for a change of hotel i must say it was good i had half board and i was happy with the room which is not very large but the bathroom seemed to me to have been recently renovated ,4/5
335, breakfast on the roof terrace was okayunfortunately the rooms are unbearablenoisy musty former smoking rooms and very smallbut the noise from outside was also much too loudin addition the area where the hotel is is no longer safe after  pmthe smell and the figures scare you,2/5
336, this hotel meets your needs perfectly the bath is a bit small but the shower is fine due to covid breakfast is served for you and is different every day room is cleaned on request ,4/5
337, in a somewhat problematic area of athens near the omonia metro station the hotel promises more through its internet presence than it actually delivers ,3/5
338, the walls are thin the breakfast is ok but great staff not a bad location  minutes from the center,4/5
339, great hotel attentive and discreet staffperfect maidsgenerous breakfasts on the th floor with panoramic views of the city this is a great way to start a day visiting athens,5/5
340, very professional staff impeccable service cozy rooms excellent breakfast,5/5
341, the location of this hotel is the worst i went with my partner from the center to here and everything was dirty garbage and people on the floor we were really tense and uncomfortable ,1/5
342, the location of the hotel is quite inconvenient and dangerous especially at night we couldnt sleep because of the patrol cars passing by as it is near exarchia the cleanliness is incomplete the bathroom is small the carpet and furniture quite old some sockets were unsuitable for use and some lamps did not work one positive that could be included is the breakfast served on the top floor with a view,1/5
343, very clean hotel and the employees are very helpful breakfast is served in the roof garden and it is amazing the only downside is the location,4/5
344, although the hotel is very good i once again highlight the area currently omonia is not a good area we did not go out or arrive very late because we had respect for what was seen in those streets,4/5
345, the hotel is not soundproof so there is very loud street noise when the windows are closed the drains in the bathroom stank if youre looking for something cheap for one night yes but then you shouldnt have any demandsi will not visit this hotel again,1/5
346, i would call it suitable for a business trip the rooms are small but the insulation on the balcony doors is effective and makes the environment quiet ,3/5
347, i stayed for a week due to my companys training purpose the hotel nice clean with all amenities very good and helpful staff the food is very good and the evening buffet for  euros is well worth it ,3/5
348, very disappointing and certainly not a  star hotel the bath was dirty on arrival broken and dangerous sockets hanging from the wall lock systems that sometimes work and sometimes dont and very small nonluxury rooms that certainly do not deserve  stars,2/5
349, nice overall the breakfast is very good with relative variety the restaurant area with a beautiful view the wifi had some issues many times it disconnected or did not enter at all the area does the hotel a great disservice especially in the evening hours it would be better to go out by taxi or car it has a metro stop relatively close by karaiskaki square there is a private parking lot behind the hotel,4/5
350, location well served by public transport near the city center however the place is not very popular on foot in the evening,4/5
351, the staff is very kind the breakfast is above average excellent everything very clean,5/5
352, as soon as i left i dont recommend it because it is in a very bad area there is no parking and you would have to pay  euros a day for it then we asked for a cot for our little one they wrote to us in the email that we would have entered the room it was missing i went down to ask he told me he was sorry that he couldnt do anything at the time we arrived highly recommended,1/5
353, the owner probably has the impression that he owns the whole block,2/5
354, hotel located in the immediate vicinity of metaxurghio square in athensthe kindness of the staff clean heated and comfortable rooms make this hotel together with the closed panoramic terrace where an excellent international buffet breakfast is served a hotel where you can stay during your holidays or work in athensi would definitely recommend this property also because of the excellent value for money,5/5
355, i booked a triple room for family and they gave me a small room that does not correspond at all to the photos without any explanation or remuneration for the excess payment i made they scammed me and it seems from other reviews i read that they do it often their location is very dangerous for family this hotel is not worth it,1/5
356, the room size was good but the carpet looked like it hadnt been swept and the blankets were old at the reception the young man was helpful the breakfast was average overall it is an average hotel,2/5
357, clean quiet polite staff quite close to the center,5/5
